24.0,10.0,2021.0,15.0,2.5,230.0,22.2,41.0,51.0
24.0,10.0,2021.0,16.0,1.8,250.0,20.65,47.5,52.0
24.0,10.0,2021.0,17.0,0.0,0.0,18.25,56.5,50.0
24.0,10.0,2021.0,18.0,0.5,20.0,14.95,71.0,51.0
24.0,10.0,2021.0,19.0,0.0,0.0,13.0,79.0,54.0
24.0,10.0,2021.0,20.0,0.0,0.0,11.65,82.5,55.0
24.0,10.0,2021.0,21.0,0.0,0.0,10.5,85.5,56.0
24.0,10.0,2021.0,22.0,0.0,0.0,9.6,88.5,53.0
24.0,10.0,2021.0,23.0,0.0,0.0,9.1,90.0,55.0
25.0,10.0,2021.0,0.0,0.0,0.0,8.45,92.0,55.0
25.0,10.0,2021.0,1.0,0.0,0.0,7.9,93.5,54.0
25.0,10.0,2021.0,2.0,0.0,0.0,7.45,94.5,55.0
25.0,10.0,2021.0,3.0,0.0,0.0,7.3,94.5,55.0
25.0,10.0,2021.0,4.0,0.0,0.0,7.05,94.5,56.0
25.0,10.0,2021.0,5.0,0.0,0.0,6.7,95.0,56.0
25.0,10.0,2021.0,6.0,0.0,0.0,6.6,95.5,57.0
25.0,10.0,2021.0,7.0,0.7,80.0,7.55,95.0,75.0
25.0,10.0,2021.0,8.0,1.4,80.0,11.1,80.0,95.0
25.0,10.0,2021.0,9.0,1.1,170.0,14.7,62.5,98.0
25.0,10.0,2021.0,10.0,0.8,220.0,17.1,57.5,98.0
25.0,10.0,2021.0,11.0,2.2,240.0,19.0,57.0,92.0
25.0,10.0,2021.0,12.0,2.9,290.0,20.35,50.0,78.0
25.0,10.0,2021.0,13.0,3.1,270.0,20.65,46.0,79.0
25.0,10.0,2021.0,14.0,2.5,290.0,20.25,47.0,87.0
25.0,10.0,2021.0,15.0,2.4,260.0,20.2,50.0,88.0
25.0,10.0,2021.0,16.0,1.7,270.0,19.9,50.0,89.0
25.0,10.0,2021.0,17.0,0.8,310.0,17.4,61.0,86.0
25.0,10.0,2021.0,18.0,0.6,200.0,14.15,74.0,68.0
25.0,10.0,2021.0,19.0,0.0,0.0,12.15,82.5,63.0
25.0,10.0,2021.0,20.0,0.0,0.0,10.9,87.5,59.0
25.0,10.0,2021.0,21.0,0.0,0.0,10.0,91.0,59.0
25.0,10.0,2021.0,22.0,0.0,0.0,9.4,94.0,56.0
25.0,10.0,2021.0,23.0,0.0,0.0,8.95,95.5,56.0
26.0,10.0,2021.0,0.0,0.0,0.0,8.55,95.5,56.0
26.0,10.0,2021.0,1.0,0.0,0.0,8.2,96.5,56.0
26.0,10.0,2021.0,2.0,0.0,0.0,7.9,96.5,56.0
26.0,10.0,2021.0,3.0,0.0,0.0,7.4,96.5,57.0
26.0,10.0,2021.0,4.0,0.0,0.0,7.05,96.5,57.0
26.0,10.0,2021.0,5.0,0.0,0.0,6.95,97.0,58.0
26.0,10.0,2021.0,6.0,1.4,310.0,7.2,97.5,59.0
26.0,10.0,2021.0,7.0,0.0,0.0,8.25,98.5,76.0
26.0,10.0,2021.0,8.0,0.5,150.0,9.85,94.0,92.0
26.0,10.0,2021.0,9.0,1.1,210.0,10.3,92.5,94.0
26.0,10.0,2021.0,10.0,0.8,180.0,12.0,84.0,101.0
26.0,10.0,2021.0,11.0,1.7,230.0,15.45,70.0,105.0
26.0,10.0,2021.0,12.0,2.2,290.0,18.25,59.0,87.0
26.0,10.0,2021.0,13.0,3.6,290.0,20.05,51.5,83.0
26.0,10.0,2021.0,14.0,3.1,320.0,20.6,49.5,84.0
26.0,10.0,2021.0,15.0,2.7,290.0,20.65,49.5,85.0
26.0,10.0,2021.0,16.0,1.6,280.0,20.05,51.0,85.0
26.0,10.0,2021.0,17.0,0.0,0.0,17.55,60.5,76.0
26.0,10.0,2021.0,18.0,0.5,30.0,14.35,74.5,72.0
26.0,10.0,2021.0,19.0,0.5,20.0,12.35,82.5,69.0
26.0,10.0,2021.0,20.0,0.0,0.0,11.0,87.0,63.0
26.0,10.0,2021.0,21.0,0.0,0.0,10.05,90.5,62.0
26.0,10.0,2021.0,22.0,0.0,0.0,9.45,92.0,57.0
26.0,10.0,2021.0,23.0,0.0,0.0,8.85,93.0,56.0
27.0,10.0,2021.0,0.0,0.0,0.0,8.25,94.0,55.0
27.0,10.0,2021.0,1.0,0.0,0.0,7.9,95.5,56.0
27.0,10.0,2021.0,2.0,0.0,0.0,7.85,95.5,56.0
27.0,10.0,2021.0,3.0,0.6,40.0,7.7,96.5,56.0
27.0,10.0,2021.0,4.0,0.0,0.0,7.55,96.5,56.0
27.0,10.0,2021.0,5.0,0.0,0.0,7.2,96.0,55.0
27.0,10.0,2021.0,6.0,0.0,0.0,7.0,96.5,59.0
27.0,10.0,2021.0,7.0,0.0,0.0,7.7,96.0,80.0
27.0,10.0,2021.0,8.0,0.6,100.0,10.95,85.5,92.0
27.0,10.0,2021.0,9.0,0.5,170.0,14.75,68.0,94.0
27.0,10.0,2021.0,10.0,0.0,0.0,17.5,60.0,100.0
27.0,10.0,2021.0,11.0,0.8,230.0,19.25,55.0,107.0
27.0,10.0,2021.0,12.0,1.1,220.0,19.9,50.5,90.0
27.0,10.0,2021.0,13.0,1.2,250.0,20.55,47.0,87.0
27.0,10.0,2021.0,14.0,1.3,270.0,21.25,43.5,90.0
27.0,10.0,2021.0,15.0,1.9,270.0,21.3,46.5,94.0
27.0,10.0,2021.0,16.0,1.6,200.0,20.1,49.0,90.0
